scraper_id;scraperUrl;name;photo;dob;dod;aged;nationality;activity;intro
1564480589-4217;https://prabook.com/web/search.html#pageNumber=294&nationality=United%20States&searchBy=text&id=;Drew Fudenberg;https://prabook.com/web/show-profile-photo-icon.jpg?id=724778;March 2, 1957;NA;NA;United States;NA;Drew Fudenberg is the Professor of Economics at Harvard University. His extensive research spans many aspects of game theory, including equilibrium theory, learning in games, evolutionary game theory, and many applications of game theory to other ...
1564480493-3591;https://prabook.com/web/search.html#pageNumber=324&nationality=United%20States&searchBy=text&id=;David Ho;https://prabook.com/web/show-profile-photo-icon.jpg?id=724831;November 3, 1952;NA;NA;United States;scientist;David Ho is a pioneer in AIDS research for three decades, Professor Ho is the scientific director and CEO of the Aaron Diamond AIDS Research Center and the Irene Diamond Professor at the Rockefeller University in New York. Dr. Ho is pursuing multiple ...
1564481389-9334;https://prabook.com/web/search.html#pageNumber=44&nationality=United%20States&searchBy=text&id=;Whoopi Goldberg;https://prabook.com/web/show-profile-photo-icon.jpg?id=724834;November 13, 1955;NA;NA;United States;comedian,producer,producer,screenwriter,screenwriter,singer,singer,television presenter,television presenter,actress;Whoopi Goldberg is an American actress, singer and author. Now she is more famous as a talk show host. She is UNICEF Goodwill Ambassador as well. The first experience of performing on stage and the only acting lessons in her life Goldberg received in ...
1564480611-4337;https://prabook.com/web/search.html#pageNumber=287&nationality=United%20States&searchBy=text&id=;Paul Percy Harris;https://prabook.com/web/show-profile-photo-icon.jpg?id=724929;April 19, 1868;January 27, 1947;78;United States;advocate,founder of rotary;Harris was a Chicago, Illinois, attorney best known for founding Rotary International in 1905, a service organization that currently has well over one million members worldwide. He began his law practice in 1896 in Chicago. In 1905, Harris organized ...
1564480028-1188;https://prabook.com/web/search.html#pageNumber=459&nationality=United%20States&searchBy=text&id=;Patrick Kehoe;https://prabook.com/web/show-profile-photo-icon.jpg?id=724932;NA;NA;NA;United States;NA;2002–present Frenzel Professor of International Economics, University of Minnesota. 1997–present Monetary Adviser, Federal Reserve Bank of Minneapolis. 1989–96 Consultant, Federal Reserve Bank of Minneapolis. 1995–99 Ronald S. Lauder Professor of ...
1564480467-3429;https://prabook.com/web/search.html#pageNumber=332&nationality=United%20States&searchBy=text&id=;John Andrew Boehner;https://prabook.com/web/show-profile-photo-icon.jpg?id=724944;November 17, 1949;NA;NA;United States;politician,speaker of the house,speaker of the house,business consultant;John Boehner is a Republican member of Congress from Ohio. He has been reelected ten times, and became Speaker of the House of Representatives. John has lived in southwest Ohio. Boehner graduated from Xavier University. He served on the board of ...
1564480446-3298;https://prabook.com/web/search.html#pageNumber=338&nationality=United%20States&searchBy=text&id=;John Roberts;https://prabook.com/web/show-profile-photo-icon.jpg?id=724955;January 27, 1955;NA;NA;United States;judge,lawyer,lawyer,politician;John Glover Roberts is an American lawyer and judge. He became Chief Justice of the United States after he was nominated by George W. Bush in 2005. From 1980 to 1981 Mr. Roberts served as a law clerk to then-Associate Justice William H. Rehnquist on ...
1564480867-5558;https://prabook.com/web/search.html#pageNumber=207&nationality=United%20States&searchBy=text&id=;Greta Conway Van Susteren;https://prabook.com/web/show-profile-photo-icon.jpg?id=724959;June 11, 1954;NA;NA;United States;commentator and television personality;Greta Van Susteren (born June 11, 1954) is an American commentator and television personality on the Fox News Channel, where she hosts On the Record w/ Greta Van Susteren. A former criminal defense and civil trial lawyer, she appeared as a legal ...
1564480176-1897;https://prabook.com/web/search.html#pageNumber=416&nationality=United%20States&searchBy=text&id=;Phil Knight;https://prabook.com/web/show-profile-photo-icon.jpg?id=724971;February 24, 1938;NA;NA;United States;chairman of nike,co-founder of nike;Phil Knight is the founder of Nike who brought revolutionary changes in the sports shoe industry. Nike, Inc. is the multi-billion dollar shoe and fitness company founded in 1972 and based in Beaverton, Ore. Since youth he was interested in ...
1564480953-6081;https://prabook.com/web/search.html#pageNumber=180&nationality=United%20States&searchBy=text&id=;Leslie Moonves;https://prabook.com/web/show-profile-photo-icon.jpg?id=724977;October 6, 1949;NA;NA;United States;NA;Leslie Moonves is President and Chief Executive Officer of CBS Corporation.. Moonves served as co-president and co-chief operating officer of Viacom, Inc., the predecessor to CBS Corporation, from 2004 until the company split on December 31, 2005.
1564480489-3576;https://prabook.com/web/search.html#pageNumber=325&nationality=United%20States&searchBy=text&id=;Mary Barra;https://prabook.com/web/show-profile-photo-icon.jpg?id=724985;December 24, 1961;NA;NA;United States;automotive executive;Mary Barra is an American business executive. She is known as the Senior Vice President of Global Market Development of General Motors. In August 2012, she was recognized as the 41st most powerful woman in the world by Forbes Magazine. Associate plant ...
1564480016-1133;https://prabook.com/web/search.html#pageNumber=463&nationality=United%20States&searchBy=text&id=;Henry Carter Adams;https://prabook.com/web/show-profile-photo-icon.jpg?id=724994;December 31, 1851;August 11, 1921;69;United States;economist;In 1887, he became professor of political economy and finance at the University of Michigan, and taught there from 1886 to 1921. There, he also worked with John Dewey. Adams died in 1921 in Ann Arbor, Michigan. He graduated from Iowa College -- now ...
1564480414-3118;https://prabook.com/web/search.html#pageNumber=348&nationality=United%20States&searchBy=text&id=;Nancy Patricia D'Alesandro Pelosi;https://prabook.com/web/show-profile-photo-icon.jpg?id=725010;March 26, 1940;NA;NA;United States;congresswoman;Nancy Patricia D'Alesandro Pelosi is the Minority Leader of the United States House of Representatives and served as the 60th Speaker of the United States House of Representatives. She was the first woman to hold the office and to date is the ...
1564480873-5589;https://prabook.com/web/search.html#pageNumber=205&nationality=United%20States&searchBy=text&id=;Helene Gayle;https://prabook.com/web/show-profile-photo-icon.jpg?id=725019;1955;NA;NA;United States;ceo;Helene D. Gayle, M.D., M.P.H., is currently president and CEO of CARE USA, a member of CARE International (a leading humanitarian aid organization fighting global poverty). Dr. Gayle has published numerous scientific articles and been featured by ...
1564481088-7015;https://prabook.com/web/search.html#pageNumber=138&nationality=United%20States&searchBy=text&id=;Cynthia Carroll;https://prabook.com/web/show-profile-photo-icon.jpg?id=725033;November 13, 1956;NA;NA;United States;chief executive, anglo american plc,anglo american plc;Carroll is an American businessperson. She was the chief executive officer of Anglo American PLC. She started her career as a petroleum geologist at Amoco, now part of British Petroleum, and worked there for eight years, from 1982 to 1987. She joined ...
1564480599-4271;https://prabook.com/web/search.html#pageNumber=291&nationality=United%20States&searchBy=text&id=;Amy Pascal;https://prabook.com/web/show-profile-photo-icon.jpg?id=725041;March 25, 1958;NA;NA;United States;co-chairman, sony pictures entertainment, sony,sony pictures entertainment,sony pictures entertainment,sony;The co-chairman of Sony Pictures Entertainment is a Hollywood tastemaker behind many of the nation's biggest blockbusters. That a woman became president of production at a studio was no longer a banner headline, but by the late twentieth century, Amy ...
1564479897-502;https://prabook.com/web/search.html#pageNumber=500&nationality=United%20States&searchBy=text&id=;John Wilkinson Taylor;https://prabook.com/web/show-profile-photo-icon.jpg?id=725101;1906;2001;95;United States;NA;John Wilkinson Taylor a lifetime educator and former managing director of WTTW in Chicago. Mr. Taylor attended George Peabody College for Teachers in Nashville, where he followed his mentor, Thomas Alexander, in the teaching field. He received ...
1564480538-3874;https://prabook.com/web/search.html#pageNumber=310&nationality=United%20States&searchBy=text&id=;John Francis Dodge;https://prabook.com/web/show-profile-photo-icon.jpg?id=725137;October 25, 1864;January 14, 1920;55;United States;automobile manufacturer;John Francis Dodge was an American automobile manufacturing pioneer and co-founder of Dodge Brothers Company. In 1886 the Dodge family moved to Detroit, where John and his younger brother, Horace, took jobs at a boiler maker plant. In 1894 they went ...
1564480019-1148;https://prabook.com/web/search.html#pageNumber=462&nationality=United%20States&searchBy=text&id=;Robert Engle;https://prabook.com/web/show-profile-photo-icon.jpg?id=725155;November 10, 1941;NA;NA;United States;NA;He currently teaches at New York University, Stern School of Business where he is the Michael Armellino professor in Management of Financial Services. At New York University, Engle teaches for the Master of Science in Risk Management Program for ...
1564481206-7822;https://prabook.com/web/search.html#pageNumber=101&nationality=United%20States&searchBy=text&id=;Elbert Henry Gary;https://prabook.com/web/show-profile-photo-icon.jpg?id=725181;October 8, 1846;August 15, 1927;80;United States;businessman,judge,judge,lawyer;Elbert Henry Gary was an American lawyer, county judge and corporate officer. He was a key founder of U.S. Steel in 1901, bringing together partners J. P. Morgan, Andrew Carnegie, and Charles M. Schwab. He promoted profit sharing, higher wages, and ...
1564480538-3890;https://prabook.com/web/search.html#pageNumber=310&nationality=United%20States&searchBy=text&id=;Horace Rackham;https://prabook.com/web/show-profile-photo-icon.jpg?id=725204;June 27, 1858;June 12, 1933;74;United States;lawyer;Horace H. Rackham was one of the original stockholders in the Ford Motor Company and a noted philanthropist. In 1879, he moved to Detroit, Michigan to work for Berry Brothers. In 1884, he began studying law under the employ of Adolph Sloman, and was ...
1564481446-9705;https://prabook.com/web/search.html#pageNumber=26&nationality=United%20States&searchBy=text&id=;Sam Walton;https://prabook.com/web/show-profile-photo-icon.jpg?id=725267;March 29, 1918;April 5, 1992;74;United States;businessman,entrepreneur;Sam Walton was an American businessman and entrepreneur. He is best known for founding the retailers Walmart and Sam's Club. At some point in his life, he was the richest man in America. Walton joined J. C. Penney, working as a management trainee, in ...
